timeInDeepZqPoints,startDate,timeToZ,awakeningsZqPoints,dayFeel,alarmRingIndex,morningFeel,timeInWakePercentage,wakeWindowEndIndex,alarmReason,totalZ,timeInWakeZqPoints,riseTime,timeInRemZqPoints,timeInLight,timeInDeep,wakeWindowShow,timeInWake,sleepStealerScore,timeInRem,totalZZqPoints,timeInRemPercentage,sleepGraphStartTime,awakenings,timeInDeepPercentage,wakeWindowStartIndex,bedTime,timeInLightPercentage,grouping
11,2011-9-14,8,-1,0,0,4,0,0,NO_ALARM,445,0,2011-09-15 08:55:00,11,239,False,2,0,154,63,34,2011-09-15 01:15:00,1,11,0,2011-09-15 01:20:09,55,DAILY
13,2011-10-4,7,-1,0,66,0,0,0,END_OF_WAKE_WINDOW,336,0,2011-10-05 08:40:00,8,161,False,2,0,111,48,32,2011-10-05 02:50:00,1,18,0,2011-10-05 02:52:41,50,DAILY
21,2011-10-5,10,0,0,99,0,0,0,END_OF_WAKE_WINDOW,577,0,2011-10-06 10:00:00,15,269,False,0,0,212,81,36,2011-10-06 00:05:00,0,16,0,2011-10-06 00:09:38,48,DAILY
9,2011-10-6,8,-1,0,87,0,0,0,END_OF_WAKE_WINDOW,455,0,2011-10-07 11:45:00,13,229,False,1,0,184,65,40,2011-10-07 04:05:00,1,9,0,2011-10-07 04:06:52,51,DAILY
10,2011-10-7,3,-1,0,93,0,2,0,END_OF_WAKE_WINDOW,423,-1,2011-10-08 10:35:00,10,234,False,13,0,140,60,32,2011-10-08 03:35:00,2,11,0,2011-10-08 03:37:24,55,DAILY
12,2011-10-8,22,-1,0,130,4,0,0,END_OF_WAKE_WINDOW,485,0,2011-10-09 09:20:00,9,302,False,3,0,127,69,26,2011-10-09 00:30:00,1,11,0,2011-10-09 00:32:30,63,DAILY
9,2011-10-9,16,0,0,115,3,0,0,END_OF_WAKE_WINDOW,439,0,2011-10-10 09:25:00,11,243,False,0,0,152,62,34,2011-10-10 01:45:00,0,9,0,2011-10-10 01:50:02,57,DAILY
10,2011-10-10,22,0,0,113,3,0,0,END_OF_WAKE_WINDOW,455,0,2011-10-11 10:00:00,12,237,False,0,0,169,65,37,2011-10-11 01:55:00,0,10,0,2011-10-11 02:00:15,53,DAILY
9,2011-10-11,27,0,0,111,0,0,0,END_OF_WAKE_WINDOW,367,0,2011-10-12 08:45:00,6,234,False,0,0,91,52,24,2011-10-12 02:05:00,0,11,0,2011-10-12 02:10:37,65,DAILY
11,2011-10-12,20,-1,0,130,0,0,0,END_OF_WAKE_WINDOW,476,0,2011-10-13 08:55:00,9,290,False,1,0,134,68,28,2011-10-13 00:30:00,1,11,0,2011-10-13 00:36:17,61,DAILY
8,2011-10-15,8,0,0,77,0,0,0,END_OF_WAKE_WINDOW,438,0,2011-10-16 12:25:00,11,239,False,0,0,160,63,36,2011-10-16 04:55:00,0,9,0,2011-10-16 04:57:43,55,DAILY
13,2011-10-16,18,-1,0,114,3,0,0,END_OF_WAKE_WINDOW,406,0,2011-10-17 08:55:00,6,263,False,1,0,81,58,19,2011-10-17 01:50:00,1,15,0,2011-10-17 01:55:39,66,DAILY
9,2011-10-17,12,-1,0,107,3,0,0,END_OF_WAKE_WINDOW,446,0,2011-10-18 10:10:00,10,258,False,1,0,145,64,32,2011-10-18 02:25:00,1,9,0,2011-10-18 02:30:54,59,DAILY
9,2011-10-18,8,0,0,133,4,0,0,END_OF_WAKE_WINDOW,487,0,2011-10-19 08:35:00,10,303,False,0,0,141,69,28,2011-10-19 00:15:00,0,8,0,2011-10-19 00:19:41,64,DAILY
9,2011-10-19,33,0,0,94,3,0,0,END_OF_WAKE_WINDOW,395,0,2011-10-20 10:35:00,11,195,False,0,0,156,56,39,2011-10-20 03:30:00,0,11,0,2011-10-20 03:32:31,50,DAILY
6,2011-10-20,16,-1,0,71,2,0,0,END_OF_WAKE_WINDOW,334,0,2011-10-21 08:50:00,6,226,False,1,0,79,48,23,2011-10-21 02:55:00,1,8,0,2011-10-21 03:01:20,69,DAILY
8,2011-10-23,14,-1,0,84,0,0,0,END_OF_WAKE_WINDOW,447,0,2011-10-24 09:50:00,10,274,False,1,0,135,63,30,2011-10-24 02:05:00,1,8,0,2011-10-24 02:09:47,62,DAILY
10,2011-10-24,2,-1,0,86,0,0,0,END_OF_WAKE_WINDOW,441,0,2011-10-25 09:35:00,10,249,False,3,0,146,62,32,2011-10-25 02:10:00,2,10,0,2011-10-25 02:17:34,58,DAILY
7,2011-10-25,8,-1,0,75,0,0,0,END_OF_WAKE_WINDOW,348,0,2011-10-26 08:50:00,7,209,False,3,0,104,50,29,2011-10-26 03:05:00,2,9,0,2011-10-26 03:08:33,62,DAILY
9,2011-10-26,13,-1,0,102,4,0,0,END_OF_WAKE_WINDOW,467,0,2011-10-27 08:55:00,11,269,False,1,0,156,67,33,2011-10-27 00:50:00,1,9,0,2011-10-27 00:55:01,58,DAILY
10,2011-10-27,1,0,0,81,0,0,0,END_OF_WAKE_WINDOW,335,0,2011-10-28 10:20:00,5,217,False,0,0,73,47,21,2011-10-28 03:35:00,0,13,0,2011-10-28 03:38:19,66,DAILY
10,2011-10-28,12,-1,0,97,0,0,0,END_OF_WAKE_WINDOW,402,0,2011-10-29 08:50:00,9,233,False,1,0,123,57,30,2011-10-29 01:45:00,1,11,0,2011-10-29 01:52:53,59,DAILY
8,2011-10-29,5,0,0,94,0,0,0,END_OF_WAKE_WINDOW,372,0,2011-10-30 08:25:00,5,259,False,1,0,76,53,20,2011-10-30 02:00:00,0,10,0,2011-10-30 02:07:26,70,DAILY
12,2011-10-30,13,0,0,103,3,0,0,END_OF_WAKE_WINDOW,449,0,2011-10-31 09:00:00,11,240,False,0,0,151,64,33,2011-10-31 01:15:00,0,13,0,2011-10-31 01:21:16,54,DAILY
15,2011-10-31,5,-1,0,81,0,0,0,END_OF_WAKE_WINDOW,401,0,2011-11-01 09:55:00,9,209,False,1,0,122,57,30,2011-11-01 03:05:00,1,17,0,2011-11-01 03:10:14,53,DAILY
3,2011-11-1,11,-1,0,26,1,0,0,END_OF_WAKE_WINDOW,129,0,2011-11-02 08:10:00,1,101,False,1,0,12,19,9,2011-11-02 05:40:00,1,12,0,2011-11-02 05:46:27,79,DAILY
14,2011-11-2,5,0,0,125,0,0,0,END_OF_WAKE_WINDOW,543,0,2011-11-03 07:50:00,12,311,False,0,0,166,77,30,2011-11-02 21:25:00,0,12,0,2011-11-02 21:28:54,58,DAILY
12,2011-11-4,10,0,0,86,3,0,0,END_OF_WAKE_WINDOW,416,0,2011-11-05 10:50:00,9,232,False,0,0,126,59,30,2011-11-05 03:40:00,0,13,0,2011-11-05 03:49:21,57,DAILY
4,2011-11-5,1,0,0,90,0,0,0,END_OF_WAKE_WINDOW,184,0,2011-11-06 07:10:00,1,147,False,0,0,20,26,10,2011-11-06 03:20:00,0,8,0,2011-11-06 03:33:39,82,DAILY
8,2011-11-6,21,-1,0,109,3,0,0,END_OF_WAKE_WINDOW,375,0,2011-11-07 08:30:00,8,220,False,2,0,118,53,31,2011-11-07 01:45:00,2,9,0,2011-11-07 01:53:00,60,DAILY
16,2011-11-7,9,-1,0,118,3,0,0,END_OF_WAKE_WINDOW,421,0,2011-11-08 08:55:00,9,219,False,3,0,126,60,29,2011-11-08 01:00:00,2,18,0,2011-11-08 01:04:04,53,DAILY
13,2011-11-8,24,0,0,0,3,0,0,NO_ALARM,398,0,2011-11-09 08:05:00,7,231,False,0,0,105,57,26,2011-11-09 00:55:00,0,15,0,2011-11-09 01:00:16,59,DAILY
